stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
5044,,Роксоляни (165),вул. Роксоляни (перехрестя з вул. Білогорща),49.843995,23.958357
45072,803,Лісопарк Білогорща (803),вул. Широка (навпроти буд. 86а),49.841914,23.961989
5045,о (3,Гніздовського (193),вул. Широка 68,49.841760,23.966659
45071,802,Лісопарк Білогорща (802),"вул. Широка, 86",49.842029,23.960125
5046,,Роксоляни (164),"вул. Роксоляни (вул. Широка, 94)",49.843999,23.958526
5047,,Гайовської (88),вул. Білогорща 50,49.844787,23.945249
5049,,Народний дім Білогорща (91),вул. Білогорща 118,49.844490,23.938169
5048,,Лаврівського (92),вул. Білогорща 144,49.845062,23.932710
5173,,Білогорща (90-01),вул. Білогорща 71,49.845825,23.929483
5253,,Університет (78),"вул. Університетська, 1",49.840076,24.021939
44815,771,Собор Святого Юра (771),"вул. Шептицьких, 3/4",49.837346,24.011554
4850,46,Кропивницького (46),"пл. М. Кропивницького,3",49.837311,24.005417
42806,0510,Тобілевича (510),"вул. Тобілевича, 12",49.835948,24.003140
5118,0079,Кропивницького (79),"вул. Шептицьких, 45",49.836474,24.005594
44222,,Університет (78-01),"вул. Університеська, 1",49.839570,24.022545
42753,2,Площа Старий Ринок (2),"вул. Б. Хмельницького, 20",49.847064,24.028693
42751,23,Під Дубом (23),"вул. Замарстинівська, 32",49.850227,24.026856
42749,0642,Палац Хоткевича (642),"вул. Замарстинівська, 40",49.852290,24.027513
42744,,Промислова (671),"вул. Промислова, 6",49.854851,24.040916
42735,0676,Трамвайне депо (676),вул. Промислова (навпроти буд. 29),49.858021,24.042753
42732,0675,Фабрика Світанок (675),"вул. Промислова, 52",49.861144,24.043815
42730,0678,Липинського (678),вул. Промислова (перехрестя з вул. Городницькою),49.864230,24.044376
44220,,Миколайчука (661-01),вул. І. Миколайчука (кінцева трамвая №6),49.865907,24.044177
42728,0661,Миколайчука (661),вул. І. Миколайчука (кінцева трамвая №6),49.866507,24.044539
42733,0674,Фабрика Світанок (674),"вул. Промислова, 39",49.861989,24.043858
42734,0673,Трамвайне депо (673),"вул. Промислова, 25",49.856613,24.041803
42743,,Промислова (672),"вул. Промислова, 19",49.854268,24.040500
4854,45,Під Дубом (45),"вул. Замарстинівська, 11",49.850152,24.026821
42752,0003,Площа Старий Ринок (3),"вул. Хмельницького, 19",49.846517,24.028966
2551826,,"Великі Грибовичі, Переїзд (1161)","Малі Грибовичі, вул. Миру",49.912476,24.044384
2551827,,"Великі Грибовичі, Церква (1163)","Малі Грибовичі, вул. Дачна, 1",49.911606,24.037394
2551828,,"Великі Грибовичі, Дачі (1165)","Малі Грибовичі, вул. Дачна",49.912029,24.030670
2551829,1291,"Малі Грибовичі, Школа(1291)","Малі Грибовичі, вул. Джерельна",49.912542,24.017757
2551830,1293,"Малі Грибовичі, Центр (1293)","Малі Грибовичі, вул. Джерельна",49.918401,24.012793
2551831,1294,"Малі Грибовичі, Центр (1294)","Малі Грибовичі, вул. Джерельна",49.918100,24.012616
2551832,1292,"Малі Грибовичі, Школа (1292)","Малі Грибовичі, вул. Джерельна",49.912514,24.017739
2551833,,"Великі Грибовичі, Дачі (1166)","Малі Грибовичі, вул. Дачна",49.912000,24.030415
2551834,,"Великі Грибовичі, Церква (1164)","Малі Грибовичі, вул. Дачна, 1",49.911654,24.037807
2551835,,"Великі Грибовичі, Переїзд (1162)","Малі Грибовичі, вул. Миру, 79",49.912350,24.044185
42765,0074,Соборна (74),"пл. Соборна, 10",49.838053,24.034969
4982,0036,Саксаганського (36),"вул. І. Франка (вул. П. Саксаганського, 13)",49.834104,24.034224
4865,0280,Площа Франка (311),"вул. І. Франка, 77",49.829702,24.031574
42766,0035,Саксаганського (35),"вул. Франка (вул. Зелена, 2)",49.834422,24.034339
44221,0074-01,ПЛ. СОБОРНА,"пл. Соборна, 17",49.838591,24.034752
4983,0031,Площа Франка (31),"вул. І. Франка, 66",49.830573,24.032114
42773,467,Площа Лема (467),"вул. Сахарова, 8",49.831941,24.017293
42780,0469,Горбачевського (469),"вул. Сахарова, 50",49.827401,24.011291
42782,293,Ісаєвича (293),"вул. Княгині Ольги (вул. Котка, 4)",49.822662,24.006605
4957,0525,Аркаса (525),"вул. Княгині Ольги, 100-Л",49.817358,24.003038
42784,0517,"Бойчука, Кіноцентр (517)","вул. Княгині Ольги, 49",49.813021,24.000468
42786,,Аквапарк-висадка (519-01),"вул. Княгині Ольги, 69",49.807125,23.998851
42787,0519,Аквапарк (519),"вул. Княгині Ольги, 69",49.807142,23.999028
42785,0516,"Бойчука, Кіноцентр (516)","вул. Княгині Ольги, 42",49.813339,24.000768
4949,0524,Аркаса (524),"вул. Княгині Ольги, 9",49.817564,24.003247
42783,294,Ісаєвича (294),"вул. Княгині Ольги, 5а",49.822515,24.006640
42781,0468,Горбачевського (468),"вул. Сахарова, 50",49.827033,24.010921
42774,466,Площа Лема (466),"вул. Сахарова, 6",49.832041,24.017710
42767,0034,Площа Франка (34),"пл. Франка, 70",49.830161,24.031407
45076,,Шота Руставелі (291-1),"Ш. Руставелі, 6",49.833343,24.035221
4937,204,Гайдучка (204),вул. Богданівська (перехрестя з вул. С.Гайдучка),49.853231,24.077375
5002,647,Торф’яна (647),"вул. Замарстинівська, 132",49.862133,24.026638
5004,0571,Міртова (571),вул. А. Лінкольна 4А,49.864602,24.028382
5092,0572,Лінкольна (572),вул. А. Лінкольна (навпроти № 45),49.866573,24.041219
5095,0660,Миколайчука (660),вул. І. Миколайчука,49.865712,24.044266
5096,0570,Лінкольна (570),"вул. А. Лінкольна, 45",49.866649,24.041170
4996,0573,Міртова (573),вул. А. Лінкольна (навпроти № 4А),49.864477,24.028044
42740,704,Торф’яна (704),"вул. Замарстинівська, 113",49.861045,24.026711
4920,0203,Гайдучка (203),вул. Богданівська (навпроти № 100),49.852854,24.077547
5127,664,"Віри, Надії, Любові (664)","вул. Миколайчука, 9",49.875997,24.036782
4848,0111,Приміський вокзал (111),вул. Городоцька (навпроти № 169),49.835740,23.995594
4866,0268,Каштанова (268),вул. Медової Печери 30,49.824522,24.079285
4867,,Медової Печери (270),"вул. Медової Печери, 67",49.822999,24.084156
4868,0269,Каштанова (269),вул. Медової Печери 45,49.824678,24.079086
4869,0267,Майорівка (267),вул. Медової Печери 1,49.826636,24.072810
5027,,Провесінь (212),вул. Глинянський Тракт (навпроти № 165),49.842186,24.103070
44102,1185,"Лисиничі, Івасюка (1185)","с. Лисиничі, вул. Т. Шевченка - Івасюка",49.837875,24.120349
5167,1183,Лисиничі Центр (1183),Лисиничі вул. Винниківська – Руська,49.835385,24.121570
5169,1182,Лисиничі.Героїв Крут (1182),с. Лисиничі вул. Героїв Крут,49.834317,24.126843
2560058,1188,"Лисиничі, Полуботка (1188)","Лисиничі, вул. Винниківська",49.832197,24.131041
44163,1024,"Винники, Госпіталь (1024)","вул. Івасюка, 31",49.826646,24.135430
44944,1021,"Винники, Винна Гора (1021)","Винники, вул. В. Івасюка, 19",49.823065,24.136904
44945,,"Винники, Винниченка (1022)","м. Винники, вул. Івасюка, 17",49.819483,24.137151
5060,,"Винники, Винниченка (1023)","м. Винники, вул. Івасюка, 8",49.819691,24.137258
44165,1020,"Винники, Винна Гора (1020)","м. Винники, вул. Винна Гора, 48",49.823615,24.136909
5170,1025,"Винники, Госпіталь (1025)","вул. Івасюка, (навпроти 31)",49.826378,24.135775
2560057,1187,"Лисиничі, Полуботка (1187)","Лисиничі, вул. Винниківська",49.832516,24.130719
5168,1181,Лисиничі.Героїв Крут (1181),с. Лисиничі вул. Героїв Крут,49.834554,24.126427
5026,1184,Лисиничі Центр (1184),Лисиничі вул. Винниківська – Руська,49.835481,24.121616
44101,1186,"Лисиничі, Івасюка (1186)","с. Лисиничі, вул. Т. Шевченка –Радгоспна",49.838052,24.120403
44159,,Вікторія Гарденс (547),"вул. Ряшівська - Кульпарківська, 226-А",49.805550,23.980370
44085,,Насінна (774),"вул. Кульчицької, 16-А",49.818311,23.976500
5034,0173,Петлюри (173),вул. С. Петлюри 37,49.819810,23.980874
5035,171,Точинського (171),вул. С. Петлюри 17,49.822107,23.979332
45010,170,Будинок меблів (170),"вул. Петлюри, 2",49.823074,23.978289
5037,174,Точинського (174),"вул. С. Петлюри, 2А",49.821828,23.979388
5039,0172,Петлюри (172),вул. С. Петлюри 30,49.819815,23.980696
44086,,Насінна (773),"вул. Кульчицької, 3",49.818581,23.976988
5185,ї (2,Кульчицької (772),"вул. Кульчицької, 1",49.817448,23.972667
45148,,Вікторія Гарденс (547-1),"вул. Ряшівська, ТЦ Вікторія Гарденс",49.806029,23.979708
5181,0760,Дністерська (760),вул. Дністерська 2,49.818161,24.057797
5122,0368,Дунайська (368),"вул. Дністерська, 16А",49.816631,24.050553
5183,0367,Лікарня №8 (367),"вул. Дністерська, 22",49.814121,24.050928
5123,0366,Дунайська (366),"вул. Дністерська, 17",49.816622,24.050859
5182,0759,Дністерська (759),"вул. Дністерська, 1",49.818116,24.057961
5177,0386,Сихівська (386),"вул. Зелена, 313",49.796861,24.072585
5079,0381,Старий Сихів (381),"вул. Зелена, 296",49.793054,24.074344
44997,0385,Станція Сихів (385),"ул. Зелена, 308",49.787421,24.075275
42808,0391,Пасіки Зубрицькі (391),"вул. Зелена, 408",49.780000,24.090046
44229,0393,Сихівський цвинтар (393),"вул. Зелена,420",49.772404,24.101695
5082,0395,Пасіки Зубрицькі (395),вул. Зелена (навпроти ТОВ Блюм Україна),49.780769,24.090148
5178,,Пульмонологічний центр (390-01),"вул. Зелена, 406",49.782965,24.097223
5179,,Пульмонологічний центр (390),"вул. Зелена,406",49.782828,24.096542
5083,0396,Пасіки Зубрицькі (396),вул. Зелена ТОВ Блюм Україна,49.781051,24.087144
42810,384,Станція Сихів (384),"вул. Зелена, 308",49.786060,24.076045
5086,0388,Старий Сихів (388),"вул. Зелена, 367",49.792461,24.074408
5087,0387,Вулецька (387),"вул. Зелена, 327",49.795613,24.073545
42811,0382,Сихівська (382),"вул. Зелена, 301",49.798154,24.071753
42756,0061,Площа Ринок (61),"пл. Ринок, 14",49.841463,24.032271
42758,0063,Руська (63),"вул. Руська, 20",49.841989,24.034819
42757,0058,Руська (58),"вул. Руська, 9",49.841861,24.034079
44226,0433-01,Автовокзал (433-01),"вул. Стрийська, 109",49.787379,24.017213
44986,,Шота Руставелі (22),"пл. Петрушевича, 5",49.833166,24.036112
5252,781,Собор Святого Юра (781),"вул. Митрополита Андрея, 2",49.836945,24.011532
5036,49,Бандери (49),"вул. Митрополита Андрея, 38",49.835586,24.005875
4581,491,пл Липнева (491),"вул. Героїв УПА, 30",49.833356,24.001318
4582,492,Смаль-Стоцького (492),"вул. Героїв УПА, 76",49.830564,23.995525
4583,493,Копистинського (493),"вул. Героїв УПА, 80",49.829066,23.992118
42741,,Гайдамацька (244),"вул. Замарстинівська, 54",49.854410,24.028242
42745,,Городницька (645),"вул. Замарстинівська, 104",49.858448,24.027140
4998,,Торф'яна (704-01),"вул. Замарстинівська, 122",49.861654,24.026689
42801,,Городницька (644),"вул. Замарстинівська, 85",49.858502,24.027041
42742,,Гайдамацька (641),"вул. Замарстинівська, 39",49.853827,24.028116
5065,254,Ялівець (254),"вул. Личаківська, 162",49.835683,24.075540
5066,,Бахматюка (261),вул. Личаківська (навпроти № 261),49.834810,24.084139
5067,,Дріжджова (262),вул. Личаківська (навпроти № 283),49.833716,24.089118
2560966,806,Біля лева (806),вул. Личаківська,49.826418,24.101976
5061,1019,Винниківське озеро (1019),вул. Личаківська (перехрестя з вул. Б. Хмельницького),49.820656,24.112464
2560994,1038,Стежка Шептицького (1038),"м. Винники, вул. Галицька, 2",49.816067,24.128310
5101,1003,"Винники, Офтальмологічна поліклініка (1003)",вул. Галицька 12,49.817673,24.130574
5102,,"Винники, Івасюка (1009)","м. Винники, вул. Галицька (навпроти № 21)",49.816814,24.136909
44947,,"Винники, Галицька (1005)","м. ВИнники, вул. Галицька, 42",49.817308,24.143953
2560993,1037,"Винники, Сахарова (1037)","м. Винники, вул. Галицька, 65",49.817846,24.146249
45091,,"Винники, Лисика (1016)","м. Винники, вул. Кільцева",49.821996,24.146453
2560992,1036,"Винники, Сахарова (1036)","м. Винники, вул. Сахарова, 1",49.817901,24.146187
5059,,"Винники, Галицька (1008)","м. Винники, вул. Галицька, 57В",49.817354,24.143963
44100,,"Винники, Івасюка (1004)","м. Винники, вул. Галицька 21",49.816901,24.136861
5105,1002,"Винники, Офтальмологічна поліклініка (1002)",вул. Галицька 1,49.817237,24.130467
5068,1018,Винниківське озеро (1018),вул. Личаківська (перехрестя з вул. Б. Хмельницького),49.820682,24.112582
2560967,807,Біля лева (807),вул. Личаківська,49.826834,24.101751
5062,,Дріжджова (259),"вул. Личаківська, 281",49.834118,24.087959
5063,,Бахматюка (258),"вул. Личаківська, 259",49.834997,24.083646
5064,0257,Ялівець (257),"вул. Личаківська, 223",49.835779,24.075004
42791,,"Коновальця, музей Труша (504)","вул. Коновальця, 111",49.824384,23.993207
42800,502,Гординських (502),"вул. Коновальця, 97",49.826692,23.996925
42788,0501,Залізняка (501),"вул. Коновальця, 85",49.828415,23.999704
42779,0499,Мельника (499),"вул. Коновальця, 51",49.830664,24.003244
42761,248,Богдана Котика (248),"вул. Личаківська, 112",49.837252,24.060026
44217,,Пасічна (286-1),"вул. Пасічна, 3",49.835488,24.067773
42759,0286,Пасічна (286),"вул. Пасічна, 3",49.835491,24.068231
42760,251,Богдана Котика (251),"вул. Личаківська, 141",49.837419,24.059672
42778,0465,Мельника (465),"вул. Мельника, 21",49.830068,24.004971
42789,0500,Залізняка (500),"вул. Коновальця, 74",49.829163,24.000760
42790,503,Гординських (503),"вул. Коновальця, 100",49.826983,23.997349
42792,677,Коновальця (677),вул. Коновальця (навпроти 109),49.824214,23.992896
44807,,Хуторівка (427),"вул. Хуторівка,35",49.801807,24.044995
42803,,Тролейбусне депо (569),"вул. Тролейбусна, 4",49.807565,24.007407
42804,,Рубчака (299),"вул. І. Рубчака, 7",49.806038,24.011827
42805,0509,Боднарівка (509),"вул. І. Рубчака (вул. Стрийська, 144)",49.805318,24.018216
44170,,Хуторівка (427-1),"вул. Хуторівка,52",49.801650,24.045897
4944,0236,Кукурудзяна (236),вул. Кукурудзяна (перехрестя з вул. Ковельською),49.862363,24.060637
44942,0766,Ковельська (766),"вул. Ковельська, 67",49.860966,24.060812
2552199,,Польова (289-1),"вул. Польова, 29",49.857118,24.063631
4942,289,"Польова, Завод (289)","вул. Польова, 42",49.857734,24.063749
4943,0231,Ковельська (231),вул. Ковельська (навпроти № 63),49.859971,24.060305
5156,0237,Кукурудзяна (237),вул. Кукурудзяна (перехрестя з вул. Ковельською),49.862465,24.060386
4960,,"Брюховичі, Смолиста (1071)","смт. Брюховичі, вул. Смолиста",49.894824,23.946692
2554702,,"Брюховичі, Вербова (1089)","смт. Брюховичі, вул. Львівська",49.914064,23.965462
4964,,"Брюховичі, Січових Стрільців (1075)","смт. Брюховичі, вул. Січових Стрільців",49.917300,23.968314
45146,,"Брюховичі, під Осовою (1091)","смт. Брюховичі, вул. Під Осовою, 2",49.922082,23.982494
2554706,,"Брюховичі, під Осовою (1090)","смт. Брюховичі, вул. Під Осовою, 2",49.921892,23.981867
4962,1076,"Брюховичі, Січових Стрільців (1076)","смт. Брюховичі, вул. Під Осовою",49.917477,23.968488
2554707,,"Брюховичі, Вербова (1088)","смт. Брюховичі, вул. Львівська",49.914010,23.965385
5158,1060,"Брюховичі, Курортна (1060)",вул. Львівська 21,49.904525,23.960071
4966,1072,"Брюховичі, Івасюка (1072)","смт. Брюховичі, вул. Незалежності України, 2",49.901789,23.941604
5223,1077,"Брюховичі, Смолиста (1077)",вул. Смолиста (перехрестя з вул. Соснова),49.894755,23.946628
4973,1424,"Підрясне, Червоної Калини (1424)","с. Підрясне, вул. Т. Шевченка",49.875790,23.876081
5038,1422,"Підрясне, Шевченка (1422)","с. Підрясне, вул. Т. Шевченка",49.875313,23.881209
5085,1404,"Рясне-Руське, Школа (1404)","с. Рясне-Руське, вул. Т. Шевченка",49.873598,23.906250
5144,1402,"Рясне-Руське, Вишняк (1402)","с. Рясне-Руське, вул. Т. Шевченка",49.873647,23.911888
5166,,Автобудівельників (742),"Рясне-2, вул. Т. Шевченка",49.873291,23.917596
42373,,СТО (740),"Рясне-2, вул. Т. Шевченка",49.872725,23.929051
43927,1189,"Лисиничі, Цвинтар (1189)",с. Лисиничі  вул. Глинянський Тракт,49.843559,24.119893
44083,1381,"Підбірці, Злуки (1381)","с. Підбірці, вул. Тракт Глинянський",49.843058,24.133559
44149,1383,"Підбірці, Залізнична (1383)","с. Підбірці, вул. Залізнична, 4",49.846216,24.137816
4720,1385,"Підбірці, Київська (1385)","с. Підбірці, вул. Митрополита Яхимовича, 42",49.845697,24.145149
4871,1387,"Підбірці, Арго (1387)","с. Підбірці, вул. Митрополита Яхимовича, 88",49.844684,24.152364
45340,1389,"Підбірці, Народний дім (1389)","с. Підбірці, вул. Митрополита Яхимовича",49.844106,24.160464
45075,1390,"Підбірці, Народний дім (1390)","с. Підбірці, вул. Митрополита Яхимовича",49.844199,24.159890
5080,1388,"Підбірці, Арго (1388)","с. Підбірці, вул. Митрополита Яхимовича,81",49.844723,24.152533
5114,1386,"Підбірці, Київська (1386)","с. Підбірці, вул. Митрополита Яхимовича, 33",49.845875,24.144406
42770,1384,"Підбірці, Залізнична (1384)","с. Підбірці, вул. Залізнична",49.846233,24.137059
42755,1382,"Підбірці, Злуки (1382)","с. Підбірці, вул. Тракт Глинянський",49.843068,24.132929
42746,1190,"Лисиничі, Цвинтар (1190)",с. Лисиничі  вул. Тракт Глинянський,49.843739,24.120569
5186,,Автобудівельників (741),"с. Підрясне, вул. Т. Шевченка",49.873391,23.917601
5180,1401,"Рясне-Руське, Вишняк (1401)","с. Підрясне, вул. Т. Шевченка",49.873721,23.911462
42731,1403,"Рясне-Руське, Школа (1403)","с. Рясне-Руське, вул. Т. Шевченка",49.873674,23.905563
5240,1421,"Підрясне, Шевченка (1421)","с. Підрясне, вул. Т. Шевченка",49.875472,23.880436
5239,1423,"Підрясне, Червоної Калини (1423)","с. Підрясне, вул. Т. Шевченка",49.875800,23.876445
5204,1171,Великі Грибовичі  (1171),с. Великі Грибовичі  вул. Садова,49.911095,24.054002
2560280,,"Великі Грибовичі, Дублянська (1173)","с. Великі Грибовичі, вул. Дублянська, 128",49.910323,24.069318
2560281,,"Великі Грибовичі, Дублянська (1174)","Великикі Грибовичі, вул. Дублянська, 147",49.910352,24.069441
2560282,1172,"Великі Грибовичі, Садова (1172)","Великикі Грибовичі, вул. Дублянська, 2",49.911433,24.054254
5069,,"Винники, Івасюка (1017)","м. Винники, вул. Т. Шевченка (перехрестя з вул. Галицька)",49.816323,24.135686
44099,,"Винники, Стуса (1031)","м. Винники, вул. Стуса, 2",49.813633,24.135198
5070,,Винники. Франка (1015),"м. Винники, вул. І. Франка 74А",49.808919,24.138148
44098,,"Винники, Стадіон (1030)","Винники, вул.І. Франка, 110",49.805720,24.137092
5071,,"Винники, Шептицьких (1013)",вул. Забава 8А,49.802342,24.134892
5072,1011,Винники. Козацька (1011),вул. Забава 46,49.802796,24.129230
4565,1033,"Винники, Джерельна (1033)","м. Винники, вул. Забава, 68",49.805820,24.121041
4692,,"Винники, Забава (1001-01)","вул. Забава, 98",49.808219,24.119137
5055,1001,"Винники, Забава (1001)","вул. Забава, 73",49.809057,24.120148
44969,,"Винники, Джерельна (1032)","м. Винники, вул. Забава, 71",49.805765,24.120929
5056,,Винники. Козацька (1010),"м. Винники, вул. Забава, 21",49.802552,24.129780
5057,,"Винники, Шептицьких (1012)",вул. Забава 1А,49.802299,24.135584
4589,1029,"Винники, Стадіон (1029)","м. Винники, вул, Івана Франка, 115",49.805366,24.137113
5058,,"Винники, Франка (1014)","м. Винники, вул. І. Франка 81",49.808821,24.138154
2554688,,"Винники, Стрілецька (1028)","м. Винники, вул. Івана Франка,14",49.813651,24.140450
5029,402,Католицький університет (402),"вул. І. Франка, 159",49.817763,24.025356
5030,0401,Карманського (401),вул. І. Франка 145,49.820379,24.027484
5143,0713,Музей Франка (713),вул. І. Франка 125,49.822131,24.032507
45026,0706,Стрийський парк (706),"вул. Івана Франка, 112",49.825963,24.033400
5031,0033,Музей Франка (33),вул. І. Франка 150,49.822238,24.032257
5032,0038,Карманського (38),вул. І. Франка (навпроти № 145),49.820445,24.027356
2560924,,Католицький університет (301),"вул. Козельницька, 2",49.817607,24.025214
44237,0712,Енергетична (712),"вул. Енергетична, 12",49.815603,24.030082
